,tr_loss,val_loss
116,0.027786783188581465,0.02838638271391392
117,0.02764655591547489,0.02825184032320976
118,0.027506718084216116,0.028118885904550552
119,0.027368948608636857,0.027986318916082383
120,0.027238217294216157,0.027846103712916376
121,0.027103016883134844,0.027733146637678147
122,0.026973432630300522,0.027584446668624876
123,0.026844256415963174,0.02745957326889038
124,0.02671461169421673,0.027342713087797166
125,0.02658841127157211,0.027213211178779603
126,0.026462458595633506,0.027089495792984964
127,0.026340679794549942,0.02696122834086418
128,0.02621780061721802,0.026851414680480957
129,0.026098580688238143,0.026722002536058425
130,0.025978131294250487,0.026608611762523653
131,0.02585948222875595,0.026490708500146867
132,0.025743722051382065,0.026371519476175307
133,0.02563030341267586,0.02626446878910065
134,0.025514625534415244,0.026146294251084327
135,0.025403268590569496,0.026042299151420593
136,0.025294478863477708,0.02592384871840477
137,0.025185391813516617,0.025825157552957535
138,0.025076024413108827,0.02571878732740879
139,0.02496987235546112,0.02560842230916023
140,0.02486366556584835,0.025511562779545784
141,0.02476096899807453,0.025398933857679367
142,0.024657966032624243,0.025300363034009933
143,0.024557169511914254,0.025189854592084886
144,0.024455996468663217,0.025100882440805435
145,0.024358282402157785,0.02499471789598465
146,0.024260125547647476,0.024911282956600188
147,0.024165891483426093,0.02480218943953514
148,0.024068504869937897,0.02471117851138115
149,0.02397506269812584,0.024609598711133003
